celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,_source_file,week,judge1_score,judge2_score,judge3_score,judge4_score,judge1_score_raw,judge2_score_raw,judge3_score_raw,judge4_score_raw,judge1_out_of_range,judge2_out_of_range,judge3_out_of_range,judge4_out_of_range,n_judges_reported,n_judges_present,n_judges_reported_raw,has_partial_na_raw,is_all_na,is_all_zero,is_present,result_type,is_withdrew_result,zero_score_conflict,week_total_score,week_total_score_raw,week_avg_score,week_max_possible,week_score_percentage,expected_judges_reported_raw,unexpected_missing_scores,combine_method_x,week_score_rank,week_score_share,last_week_scored,season_final_week,final_week_n_performers,expected_to_perform_in_finale,expected_last_week,is_competing_week,is_missing_finale_scores,is_gap_week,week_score_rank_discrepancy,is_no_elimination,is_double_elimination,n_active,final_week,is_final_week,is_no_elim_from_results,is_no_elimination_any,weeks_since_exit,exclude_from_fan_vote_inference,celebrity_industry_clean,celebrity_homecountry_clean,celebrity_homestate_clean,celebrity_homestate_abbr,is_foreign,celebrity_age_raw,age_outlier,is_withdrawn,is_withdrawn_inferred,exit_week_from_results,computed_last_week,exit_week_mismatch,partner_seasons,partner_contestants,partner_wins,partner_avg_placement,partner_avg_last_week,partner_avg_season_score_pct,partner_seasons_prior,partner_contestants_prior,partner_wins_prior,partner_avg_placement_prior,partner_avg_last_week_prior,partner_avg_season_score_pct_prior,combine_method_y,is_finale,is_eliminated,fan_vote_mean,fan_vote_std,fan_vote_ci_lower,fan_vote_ci_upper,snr,ci_width,ppc_consistency,hit_rate,elimination_count,mean_violation,acceptance_rate,converged,industry,age,age_c,log_week,y_judge
Debbie Gibson,Alan Bersten,Singer/Rapper,New York,United States,47.0,25,Eliminated Week 2,12,3-27赛季（百分比结合法）.csv,1,6.0,5.0,6.0,,6.0,5.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,17.0,17.0,5.666666666666667,30.0,0.5666666666666667,3,False,percent,8.0,0.092391304347826,2,10,3,False,2,True,False,False,-4.0,True,False,10,10,False,False,True,,False,Musician,United States,New York,NY,False,47,False,False,False,2.0,2,False,8,8,1,5.625,7.0,0.7755368998316499,0,0,0,,,,,,,,,,,,,,,,,,,Musician,47.0,8.008403361344541,0.0,-0.06956198265597058
Debbie Gibson,Alan Bersten,Singer/Rapper,New York,United States,47.0,25,Eliminated Week 2,12,3-27赛季（百分比结合法）.csv,2,7.0,6.5,7.0,,7.0,6.5,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,20.5,20.5,6.833333333333333,30.0,0.6833333333333333,3,False,percent,5.0,0.0990338164251207,2,10,3,False,2,True,False,False,-7.0,False,True,10,10,False,False,False,,False,Musician,United States,New York,NY,False,47,False,False,False,2.0,2,False,8,8,1,5.625,7.0,0.7755368998316499,0,0,0,,,,percent,False,True,0.0273656794257591,0.0233738842592864,0.0014952453020316,0.0873163211689675,1.170780132438139,0.0858210758669358,0.3296,1.0,2.0,0.0141927747776353,0.26608,True,Musician,47.0,8.008403361344541,0.6931471805599453,-0.003976185924178033
Debi Mazar,Maksim Chmerkoskiy,Actor/Actress,New York,United States,45.0,9,Eliminated Week 3,12,3-27赛季（百分比结合法）.csv,1,8.0,7.0,7.0,,8.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,22.0,22.0,7.333333333333333,30.0,0.7333333333333333,3,False,percent,8.0,0.0645163749891128,3,10,2,False,3,True,False,False,-4.0,False,True,14,10,False,False,False,,False,Actor,United States,New York,NY,False,45,False,False,False,3.0,3,False,15,14,1,6.2,6.933333333333334,0.782806900617284,5,5,0,7.6,5.0,0.7531110222222221,percent,False,False,0.0931874937519854,0.0832379508471918,0.0042732212793636,0.3191222816846389,1.1195313278567582,0.3148490604052752,0.3664,1.0,2.0,0.0110507168222437,0.15688,True,Actor,45.0,6.008403361344541,0.0,-0.0835821568433448
Debi Mazar,Maksim Chmerkoskiy,Actor/Actress,New York,United States,45.0,9,Eliminated Week 3,12,3-27赛季（百分比结合法）.csv,2,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,4.0,0.0823529411764705,3,10,2,False,3,True,False,False,-8.0,False,False,12,10,False,False,False,,False,Actor,United States,New York,NY,False,45,False,False,False,3.0,3,False,15,14,1,6.2,6.933333333333334,0.782806900617284,5,5,0,7.6,5.0,0.7531110222222221,percent,False,False,0.1012641592848238,0.063864928309983,0.0172000836919312,0.2628128239619038,1.5855988851150866,0.2456127402699725,0.5252,1.0,1.0,0.0097039865149645,0.275,True,Actor,45.0,6.008403361344541,0.6931471805599453,-0.0016367911539729718
Denise Richards,Maksim Chmerkoskiy,Actor/Actress,Illinois,United States,38.0,8,Eliminated Week 3,12,3-27赛季（百分比结合法）.csv,1,6.0,6.0,6.0,,6.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,18.0,18.0,6.0,30.0,0.6,3,False,percent,6.0,0.0891089108910891,3,11,2,False,3,True,False,False,-6.0,True,False,11,11,False,False,True,,False,Actor,United States,Illinois,IL,False,38,False,False,False,3.0,3,False,15,14,1,6.2,6.933333333333334,0.782806900617284,4,4,0,6.5,5.5,0.788611,,,,,,,,,,,,,,,,Actor,38.0,-0.9915966386554587,0.0,-0.004740585890911753
Denise Richards,Maksim Chmerkoskiy,Actor/Actress,Illinois,United States,38.0,8,Eliminated Week 3,12,3-27赛季（百分比结合法）.csv,2,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,4.0,0.09375,3,11,2,False,3,True,False,False,-8.0,False,False,11,11,False,False,False,,False,Actor,United States,Illinois,IL,False,38,False,False,False,3.0,3,False,15,14,1,6.2,6.933333333333334,0.782806900617284,4,4,0,6.5,5.5,0.788611,percent,False,False,0.0949170453470777,0.0948030053054759,0.0024098882060809,0.3732852893058177,1.0012029148349677,0.3708754010997367,0.5272,1.0,1.0,0.0073325936290306,0.23428,True,Actor,38.0,-0.9915966386554587,0.6931471805599453,0.03992790049390793
Derek Fisher,Sharna Burgess,Athlete,Arkansas,United States,43.0,25,Eliminated Week 4,11,3-27赛季（百分比结合法）.csv,1,6.0,6.0,6.0,,6.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,18.0,18.0,6.0,30.0,0.6,3,False,percent,6.0,0.0978260869565217,4,10,3,False,4,True,False,False,-5.0,True,False,10,10,False,False,True,,False,Athlete,United States,Arkansas,AR,False,43,False,False,False,4.0,4,False,13,13,1,6.923076923076923,6.461538461538462,0.738676682114182,8,8,0,6.375,7.25,0.7552136130651755,,,,,,,,,,,,,,,,Athlete,43.0,4.008403361344541,0.0,-0.012404170116883328
Derek Fisher,Sharna Burgess,Athlete,Arkansas,United States,43.0,25,Eliminated Week 4,11,3-27赛季（百分比结合法）.csv,2,6.5,6.0,6.5,,6.5,6.0,6.5,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,19.0,19.0,6.333333333333333,30.0,0.6333333333333333,3,False,percent,8.0,0.0917874396135265,4,10,3,False,4,True,False,False,-3.0,False,True,10,10,False,False,False,,False,Athlete,United States,Arkansas,AR,False,43,False,False,False,4.0,4,False,13,13,1,6.923076923076923,6.461538461538462,0.738676682114182,8,8,0,6.375,7.25,0.7552136130651755,percent,False,False,0.1274492009252386,0.0983327082805932,0.0101376761585641,0.3714823385700016,1.29610180604353,0.3613446624114375,0.3296,1.0,2.0,0.0141927747776353,0.26608,True,Athlete,43.0,4.008403361344541,0.6931471805599453,-0.07996129573460076
Diana Nyad,Henry Byalikov,Athlete,New York,United States,64.0,18,Eliminated Week 2,12,3-27赛季（百分比结合法）.csv,1,6.0,6.0,6.0,,6.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,18.0,18.0,6.0,30.0,0.6,3,False,percent,9.0,0.0818181818181818,1,10,4,False,1,True,False,False,-3.0,False,False,10,10,False,False,False,,False,Athlete,United States,New York,NY,False,64,False,False,False,2.0,1,True,1,1,0,12.0,1.0,0.6,0,0,0,,,,percent,False,True,0.0293597916574405,0.0221655248148694,0.0015370504544077,0.0811535205892648,1.3245701047099896,0.079616470134857,0.7349,1.0,1.0,0.0041337783285565,0.34404,True,Athlete,64.0,25.00840336134454,0.0,-0.18771264187116854
Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37.0,14,1st Place,1,3-27赛季（百分比结合法）.csv,1,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,winner,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,6.0,0.105,10,10,1,True,10,True,False,False,5.0,True,False,9,10,False,False,True,,False,Athlete,United States,Texas,TX,False,37,False,False,False,,10,False,13,13,2,7.6923076923076925,6.384615384615385,0.6933237002442003,1,1,0,12.0,1.0,0.4666666666666667,,,,,,,,,,,,,,,,Athlete,37.0,-1.9915966386554587,0.0,-0.0533196325631633
Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37.0,14,1st Place,1,3-27赛季（百分比结合法）.csv,2,8.0,8.0,8.0,,8.0,8.0,8.0,,False,False,False,False,3,3,3,True,False,False,True,winner,False,False,24.0,24.0,8.0,30.0,0.8,3,False,percent,3.0,0.1194029850746268,10,10,1,True,10,True,False,False,2.0,True,False,9,10,False,False,True,,False,Athlete,United States,Texas,TX,False,37,False,False,False,,10,False,13,13,2,7.6923076923076925,6.384615384615385,0.6933237002442003,1,1,0,12.0,1.0,0.4666666666666667,,,,,,,,,,,,,,,,Athlete,37.0,-1.9915966386554587,0.6931471805599453,0.07685545160343965
Donny Osmond,Kym Johnson,Singer/Rapper,Utah,United States,51.0,9,1st Place,1,3-27赛季（百分比结合法）.csv,1,10.3333,9.3333,10.3333,,10.3333,9.3333,10.3333,,False,False,False,False,3,3,3,True,False,False,True,winner,False,False,29.9999,29.9999,9.999966666666666,30.0,0.9999966666666664,3,False,percent,3.0,0.0879765817289039,10,10,2,True,10,True,False,False,2.0,False,True,14,10,False,False,False,,False,Musician,United States,Utah,UT,False,51,False,False,False,,10,False,10,9,1,7.1,5.9,0.7322774714285714,5,5,0,6.6,6.4,0.7247776666666667,percent,False,False,0.0759957468348926,0.0711479889624462,0.0022940736102326,0.2546496666215925,1.0681362584709395,0.2523555930113598,0.3664,1.0,2.0,0.0110507168222437,0.15688,True,Musician,51.0,12.008403361344541,0.0,0.22656530489744187
Donny Osmond,Kym Johnson,Singer/Rapper,Utah,United States,51.0,9,1st Place,1,3-27赛季（百分比结合法）.csv,2,8.0,9.0,8.0,,8.0,9.0,8.0,,False,False,False,False,3,3,3,True,False,False,True,winner,False,False,25.0,25.0,8.333333333333334,30.0,0.8333333333333334,3,False,percent,3.0,0.0980392156862745,10,10,2,True,10,True,False,False,2.0,False,False,12,10,False,False,False,,False,Musician,United States,Utah,UT,False,51,False,False,False,,10,False,10,9,1,7.1,5.9,0.7322774714285714,5,5,0,6.6,6.4,0.7247776666666667,percent,False,False,0.0921827239782102,0.0634915195190634,0.009901097606792,0.2431677549046444,1.4518903395490983,0.2332666572978523,0.5252,1.0,1.0,0.0097039865149645,0.275,True,Musician,51.0,12.008403361344541,0.6931471805599453,0.17271465315536716
Dorothy Hamill,Tristan MacManus,Athlete,Illinois,United States,56.0,16,Withdrew,12,3-27赛季（百分比结合法）.csv,1,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,withdrew,True,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,2.0,0.1099476439790576,2,10,4,False,2,True,False,False,-10.0,True,False,10,10,False,False,True,-1.0,False,Athlete,United States,Illinois,IL,False,56,False,True,False,,2,False,4,4,0,8.75,5.0,0.6635416666666667,2,2,0,6.5,7.0,0.71875,,,,,,,,,,,,,,,,Athlete,56.0,17.00840336134454,0.0,0.1094556203018433
Dorothy Hamill,Tristan MacManus,Athlete,Illinois,United States,56.0,16,Withdrew,12,3-27赛季（百分比结合法）.csv,2,5.0,5.0,5.0,,5.0,5.0,5.0,,False,False,False,False,3,3,3,True,False,False,True,withdrew,True,False,15.0,15.0,5.0,30.0,0.5,3,False,percent,10.0,0.0728155339805825,2,10,4,False,2,True,False,False,-2.0,False,False,10,10,False,False,False,0.0,False,Athlete,United States,Illinois,IL,False,56,False,True,False,,2,False,4,4,0,8.75,5.0,0.6635416666666667,2,2,0,6.5,7.0,0.71875,,,,,,,,,,,,,,,,Athlete,56.0,17.00840336134454,0.6931471805599453,-0.3002052247827116
Doug Flutie,Karina Smirnoff,Athlete,Maryland,United States,53.0,22,Eliminated Week 6,9,3-27赛季（百分比结合法）.csv,1,5.0,5.0,5.0,,5.0,5.0,5.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,15.0,15.0,5.0,30.0,0.5,3,False,percent,10.0,0.0678733031674208,6,10,3,False,6,True,False,False,1.0,True,False,11,10,False,False,True,,False,Athlete,United States,Maryland,MD,False,53,False,False,False,6.0,6,False,16,16,1,6.125,7.0625,0.7436263869423401,15,15,1,5.933333333333334,7.133333333333334,0.7506088868125701,,,,,,,,,,,,,,,,Athlete,53.0,14.008403361344541,0.0,-0.27822245278900315
Doug Flutie,Karina Smirnoff,Athlete,Maryland,United States,53.0,22,Eliminated Week 6,9,3-27赛季（百分比结合法）.csv,2,7.0,6.0,7.0,,7.0,6.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,20.0,20.0,6.666666666666667,30.0,0.6666666666666666,3,False,percent,5.0,0.090497737556561,6,10,3,False,6,True,False,False,-4.0,False,False,11,10,False,False,False,,False,Athlete,United States,Maryland,MD,False,53,False,False,False,6.0,6,False,16,16,1,6.125,7.0625,0.7436263869423401,15,15,1,5.933333333333334,7.133333333333334,0.7506088868125701,percent,False,False,0.0958928999760594,0.080368240507078,0.0038015069768657,0.3024052151076848,1.193169083355723,0.298603708130819,0.7335,1.0,1.0,0.0049048830455789,0.24904,True,Athlete,53.0,14.008403361344541,0.6931471805599453,0.006467607776831308
Drew Carey,Cheryl Burke,Comedian,Ohio,United States,55.0,18,Eliminated Week 6,8,3-27赛季（百分比结合法）.csv,1,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,6.0,0.0954545454545454,6,10,4,False,6,True,False,False,-2.0,False,False,10,10,False,False,False,,False,TV/Host,United States,Ohio,OH,False,55,False,False,False,6.0,6,False,18,17,2,6.388888888888889,7.055555555555555,0.7307557335390946,11,10,2,5.454545454545454,7.272727272727272,0.7500603754208753,percent,False,False,0.1169193515569854,0.1006059372685075,0.0046681883852705,0.3763348231170261,1.162151604718157,0.3716666347317555,0.7349,1.0,1.0,0.0041337783285565,0.34404,True,TV/Host,55.0,16.00840336134454,0.0,-0.033563708055840635
Drew Carey,Cheryl Burke,Comedian,Ohio,United States,55.0,18,Eliminated Week 6,8,3-27赛季（百分比结合法）.csv,2,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,6.0,0.1044776119402985,6,10,4,False,6,True,False,False,-2.0,False,False,9,10,False,False,False,,False,TV/Host,United States,Ohio,OH,False,55,False,False,False,6.0,6,False,18,17,2,6.388888888888889,7.055555555555555,0.7307557335390946,11,10,2,5.454545454545454,7.272727272727272,0.7500603754208753,percent,False,False,0.1306254850430347,0.0827229092874558,0.0216983160355,0.3247192424599817,1.5790726657256913,0.3030209264244816,1.0,,0.0,0.0,0.461,True,TV/Host,55.0,16.00840336134454,0.6931471805599453,-0.0504052835009654
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29.0,2,1st Place,1,剩下赛季（排名结合法）.csv,1,8.0,8.0,8.0,,8.0,8.0,8.0,,False,False,False,False,3,3,3,True,False,False,True,winner,False,False,24.0,24.0,8.0,30.0,0.8,3,False,rank,1.0,0.1395348837209302,8,8,3,True,8,True,False,False,0.0,False,False,9,8,False,False,False,,False,Musician,United States,Ohio,OH,False,29,False,False,False,,8,False,18,17,2,6.388888888888889,7.055555555555555,0.7307557335390946,0,0,0,,,,rank,False,False,0.0930688853099108,0.0904929703221561,0.0018456681076799,0.3329294294367393,1.0284653589747117,0.3310837613290593,0.9916,1.0,1.0,0.0088,0.29364,True,Musician,29.0,-9.991596638655459,0.0,0.2525501769146419
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29.0,2,1st Place,1,剩下赛季（排名结合法）.csv,2,9.0,9.0,9.0,,9.0,9.0,9.0,,False,False,False,False,3,3,3,True,False,False,True,winner,False,False,27.0,27.0,9.0,30.0,0.9,3,False,rank,2.0,0.1534090909090909,8,8,3,True,8,True,False,False,1.0,False,False,8,8,False,False,False,,False,Musician,United States,Ohio,OH,False,29,False,False,False,,8,False,18,17,2,6.388888888888889,7.055555555555555,0.7307557335390946,0,0,0,,,,rank,False,False,0.1031080936143442,0.0686778233055325,0.0114450884114178,0.265108816032766,1.5013302475459347,0.2536637276213481,0.9914,1.0,1.0,0.0089,0.38056,True,Musician,29.0,-9.991596638655459,0.6931471805599453,0.22305431565160916
Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36.0,15,Eliminated Week 3,11,3-27赛季（百分比结合法）.csv,1,7.0,7.0,7.5,,7.0,7.0,7.5,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,21.5,21.5,7.166666666666667,30.0,0.7166666666666667,3,False,percent,5.0,0.1004672897196261,3,10,3,False,3,True,False,False,-6.0,True,False,10,10,False,False,True,,False,Musician,United States,Ohio,OH,False,36,False,False,False,3.0,3,False,11,11,0,8.181818181818182,4.909090909090909,0.6938487853535353,9,9,0,7.666666666666667,5.222222222222222,0.7027441944444444,,,,,,,,,,,,,,,,Musician,36.0,-2.9915966386554587,0.0,0.007034843953817038
Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36.0,15,Eliminated Week 3,11,3-27赛季（百分比结合法）.csv,2,7.5,7.5,7.5,,7.5,7.5,7.5,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,22.5,22.5,7.5,30.0,0.75,3,False,percent,5.0,0.0989010989010989,3,10,3,False,3,True,False,False,-6.0,False,False,10,10,False,False,False,,False,Musician,United States,Ohio,OH,False,36,False,False,False,3.0,3,False,11,11,0,8.181818181818182,4.909090909090909,0.6938487853535353,9,9,0,7.666666666666667,5.222222222222222,0.7027441944444444,percent,False,False,0.1035495283380203,0.0980532292160724,0.0027725725804728,0.3654521613513988,1.0560542376858462,0.362679588770926,0.3963,1.0,1.0,0.0108450308893672,0.26584,True,Musician,36.0,-2.9915966386554587,0.6931471805599453,-0.006397523801078719
Dwight Howard?,Daniella Karagach,Athlete,Georgia,United States,38.0,33,Eliminated Week 7,6,剩下赛季（排名结合法）.csv,1,8.0,7.0,7.0,,8.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,22.0,22.0,7.333333333333333,30.0,0.7333333333333333,3,False,rank,2.0,0.0960698689956331,7,9,5,False,7,True,False,False,-4.0,True,False,12,9,False,False,True,,False,Athlete,United States,Georgia,GA,False,38,False,False,False,7.0,7,False,5,5,1,4.6,8.8,0.7848528138528138,4,4,1,4.25,9.25,0.785530303030303,,,,,,,,,,,,,,,,Athlete,38.0,-0.9915966386554587,0.0,0.149808380436244
Dwight Howard?,Daniella Karagach,Athlete,Georgia,United States,38.0,33,Eliminated Week 7,6,剩下赛季（排名结合法）.csv,2,8.0,7.0,7.0,,8.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,22.0,22.0,7.333333333333333,30.0,0.7333333333333333,3,False,rank,2.0,0.0912863070539419,7,9,5,False,7,True,False,False,-4.0,False,False,12,9,False,False,False,,False,Athlete,United States,Georgia,GA,False,38,False,False,False,7.0,7,False,5,5,1,4.6,8.8,0.7848528138528138,4,4,1,4.25,9.25,0.785530303030303,rank,False,False,0.0903520274542264,0.0820249128560198,0.0021556689675043,0.3105333353598348,1.1015193335550555,0.3083776663923305,0.9832,1.0,1.0,0.0249,0.1686,True,Athlete,38.0,-0.9915966386554587,0.6931471805599453,0.10058623931096111
Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33.0,34,4th Place,4,剩下赛季（排名结合法）.csv,1,5.0,5.0,,,5.0,5.0,,,False,False,False,False,2,2,2,True,False,False,True,finalist,False,False,10.0,10.0,5.0,20.0,0.5,2,False,rank,8.0,0.0671140939597315,11,11,4,True,11,True,False,False,4.0,True,False,13,11,False,False,True,,False,Reality TV Star,United States,California,CA,False,33,False,False,False,,11,False,1,1,0,4.0,11.0,0.8404036363636365,0,0,0,,,,,,,,,,,,,,,,,,,Reality TV Star,33.0,-5.991596638655459,0.0,-0.12329917487426423
Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33.0,34,4th Place,4,剩下赛季（排名结合法）.csv,2,7.0,6.0,7.0,,7.0,6.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,20.0,20.0,6.666666666666667,30.0,0.6666666666666666,3,False,rank,8.0,0.078125,11,11,4,True,11,True,False,False,4.0,False,True,13,11,False,False,False,,False,Reality TV Star,United States,California,CA,False,33,False,False,False,,11,False,1,1,0,4.0,11.0,0.8404036363636365,0,0,0,,,,rank,False,False,0.0864193250291315,0.0727274484862355,0.0044445299551555,0.2773415733956841,1.1882628458588236,0.2728970434405286,0.9682,1.0,2.0,0.0336,0.108,True,Reality TV Star,33.0,-5.991596638655459,0.6931471805599453,0.022441822897804276
Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55.0,34,5th Place,5,剩下赛季（排名结合法）.csv,1,6.0,6.0,,,6.0,6.0,,,False,False,False,False,2,2,2,True,False,False,True,finalist,False,False,12.0,12.0,6.0,20.0,0.6,2,False,rank,5.0,0.0805369127516778,11,11,4,False,11,True,False,False,0.0,True,False,13,11,False,False,True,,False,Actor,United States,Georgia,GA,False,55,False,False,False,,11,False,1,1,0,5.0,11.0,0.8185600000000001,0,0,0,,,,,,,,,,,,,,,,,,,Actor,55.0,16.00840336134454,0.0,0.05901989862027479
Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55.0,34,5th Place,5,剩下赛季（排名结合法）.csv,2,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,21.0,21.0,7.0,30.0,0.7,3,False,rank,4.0,0.08203125,11,11,4,False,11,True,False,False,-1.0,False,True,13,11,False,False,False,,False,Actor,United States,Georgia,GA,False,55,False,False,False,,11,False,1,1,0,5.0,11.0,0.8185600000000001,0,0,0,,,,rank,False,False,0.0735363353720199,0.0654918329646376,0.0028718177168794,0.2402635208821409,1.1228321445735492,0.2373917031652614,0.9682,1.0,2.0,0.0336,0.108,True,Actor,55.0,16.00840336134454,0.6931471805599453,0.07123137755104292
Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39.0,17,Eliminated Week 9,6,3-27赛季（百分比结合法）.csv,1,8.0,8.0,8.0,,8.0,8.0,8.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,24.0,24.0,8.0,30.0,0.8,3,False,percent,2.0,0.1142857142857142,9,11,3,False,9,True,False,False,-4.0,True,False,10,11,False,False,True,,False,Actor,United States,Michigan,MI,False,39,False,False,False,9.0,9,False,18,18,3,4.944444444444445,8.666666666666666,0.8502018910801133,3,3,0,5.0,8.0,0.8582555555555555,,,,,,,,,,,,,,,,Actor,39.0,0.008403361344541338,0.0,0.14948056749253658
